Locus_ID,Assembly_chainid,Assembly_speciestaxid
NC_017148.1,10905,438
NC_017133.1,10905,438
NC_017134.1,10925,438
NC_017149.1,10925,438
NC_017135.1,10925,438
NC_017102.1,10925,438
NC_017103.1,10925,438
NC_017112.1,10925,438
NC_014641.1,165835,85698
NC_014642.1,165835,85698
NC_009467.1,16725,524
NC_009468.1,16725,524
NC_009469.1,16725,524
NC_009470.1,16725,524
NC_009471.1,16725,524
NC_009472.1,16725,524
NC_009473.1,16725,524
NC_009474.1,16725,524
NC_015178.1,202835,62140
NC_015187.1,202835,62140
NC_015179.1,202835,62140
NC_015188.1,202835,62140
NC_015180.1,202835,62140
NC_015181.1,202835,62140
NC_015189.1,202835,62140
NC_015182.1,202835,62140
NC_015851.1,221025,33059
NC_015852.1,221025,33059
NC_015853.1,221025,33059
NC_015854.1,221025,33059
NC_008765.1,15545,232721
NC_008766.1,15545,232721
NC_017163.1,188215,470
NC_017164.1,188215,470
NC_011585.2,21245,470
NC_010605.1,18445,470
NC_010606.1,18445,470
NC_021727.1,419385,470
NC_021728.1,419385,470
NC_021734.1,419405,470
NC_021730.1,419425,470
NC_021731.1,419425,470
NC_021732.1,419425,470
NC_020525.1,NA,NA
NC_017848.1,NA,NA
NC_020524.1,187205,470
NC_017172.1,226275,470
NC_010401.1,69245,470
NC_010402.1,69245,470
NC_010404.1,69245,470
NC_010403.1,69245,470
NC_019985.2,505685,470
NC_023031.1,505685,470
NC_010941.1,20405,715
NC_010942.1,20405,715
NC_010940.1,20405,715
NC_017965.1,219915,310575
NC_009349.1,196395,645
NC_009350.1,196395,645
NC_004923.1,196395,645
NC_004925.1,196395,645
NC_004924.1,196395,645
NC_003064.2,92025,1176649
NC_003065.3,92025,1176649
NC_011994.1,16265,358
NC_011990.1,16265,358
NC_011987.1,16265,358
NC_015184.1,192635,861208
NC_011986.1,16285,373
NC_011991.1,16285,373
NC_011984.1,16285,373
NC_011981.1,16285,373
NC_011982.1,16285,373
NC_014908.1,179015,179636
NC_014911.1,179015,179636
NC_015423.1,204645,179636
NC_013206.1,24285,405212
NC_013207.1,24285,405212
NC_013208.1,24285,405212
NC_011314.1,196495,40269
NC_011316.1,196495,40269
NC_011315.1,196495,40269
NC_011311.1,196495,40269
NC_013852.1,25485,1049
NC_013862.1,25485,1049
NC_018680.1,300175,28108
NC_019394.1,310085,314275
NC_021718.1,439575,314275
NC_013386.1,24605,42838
NC_023497.1,400635,31958
NC_019772.1,317695,1165
NC_020157.1,317695,1165
NC_019773.1,317695,1165
NC_019774.1,317695,1165
NC_020056.1,317695,1165
NC_019775.1,317695,1165
NC_019428.1,312705,46234
NC_019429.1,312705,46234
NC_019440.1,312705,46234
NC_013164.1,24105,33034
NC_001880.1,8625,63363
NC_017193.1,284235,944547
NC_014549.1,197735,256701
NC_014548.1,197735,256701
NC_008537.1,196235,290399
NC_008538.1,196235,290399
NC_008539.1,196235,290399
NC_018532.1,NA,NA
NC_009453.1,294695,1118963
NC_007717.1,12225,229545
NC_007718.1,12225,229545
NC_007719.1,12225,229545
NC_007720.1,12225,229545
NC_014818.1,175215,78587
NC_014819.1,175215,78587
NC_006823.1,25965,551760
NC_006824.1,25965,551760
NC_020548.1,349945,748247
NC_016585.1,283655,193
NC_016586.1,283655,193
NC_016623.1,283655,193
NC_016587.1,283655,193
NC_016624.1,283655,193
NC_016588.1,283655,193
NC_013855.1,10725,193
NC_013856.1,10725,193
NC_013857.1,10725,193
NC_013858.1,10725,193
NC_013859.1,10725,193
NC_013860.1,10725,193
NC_020273.1,242855,1390
NC_017189.1,204275,1390
NC_022531.1,493375,492670
NC_012656.1,22865,1392
NC_012655.1,22865,1392
NC_007322.2,8445,1392
NC_007323.3,8445,1392
NC_012579.1,21445,1392
NC_012577.1,21445,1392
NC_017726.1,258885,1392
NC_017727.1,258885,1392
NC_012473.1,22505,1396
NC_011654.1,21225,1396
NC_011655.1,21225,1396
NC_011657.1,21225,1396
NC_011656.1,21225,1396
NC_011771.1,21785,1396
NC_011777.1,21785,1396
NC_011776.1,21785,1396
NC_005707.1,8005,1396
NC_004721.2,7825,1396
NC_014333.1,143605,1396
NC_014331.1,143605,1396
NC_014332.1,143605,1396
NC_007103.1,11625,1396
NC_007104.1,11625,1396
NC_007105.1,11625,1396
NC_007106.1,11625,1396
NC_007107.1,11625,1396
NC_016780.1,239195,1396
NC_016794.1,239195,1396
NC_018492.1,292415,1396
NC_018493.1,292415,1396
NC_018499.1,292415,1396
NC_018494.1,292415,1396
NC_011774.1,21305,1396
NC_011775.1,21305,1396
NC_016772.1,283675,1396
NC_016773.1,283675,1396
NC_016793.1,283675,1396
NC_016774.1,283675,1396
NC_016792.1,283675,1396
NC_011973.1,13065,1396
NC_011971.1,13065,1396
NC_009673.1,17425,580165
NC_010008.2,25825,1404
NC_010009.2,25825,1404
NC_010010.2,25825,1404
NC_004604.2,25825,1404
NC_014025.1,25825,1404
NC_014031.1,25825,1404
NC_014023.1,25825,1404
NC_017139.1,225265,1404
NC_017140.1,225265,1404
NC_017141.1,225265,1404
NC_013792.1,NA,NA
NC_013793.1,NA,NA
NC_017194.1,NA,NA
NC_014172.1,92165,1428
NC_018880.1,306745,1428
NC_018885.1,306745,1428
NC_018878.1,306745,1428
NC_018884.1,306745,1428
NC_018883.1,306745,1428
NC_018879.1,306745,1428
NC_018882.1,306745,1428
NC_018881.1,306745,1428
NC_018886.1,306745,1428
NC_018486.1,292455,1428
NC_018501.1,292455,1428
NC_018487.1,292455,1428
NC_018488.1,292455,1428
NC_018502.1,292455,1428
NC_018489.1,292455,1428
NC_018503.1,292455,1428
NC_018490.1,292455,1428
NC_018516.1,292705,1428
NC_018509.1,292705,1428
NC_018510.1,292705,1428
NC_018517.1,292705,1428
NC_018511.1,292705,1428
NC_018512.1,292705,1428
NC_018686.1,300475,1428
NC_018687.1,300475,1428
NC_018688.1,300475,1428
NC_018689.1,300475,1428
NC_018694.1,300475,1428
NC_018684.1,300475,1428
NC_018685.1,300475,1428
NC_017202.1,193355,1428
NC_017209.1,193355,1428
NC_017203.1,193355,1428
NC_017204.1,193355,1428
NC_017210.1,193355,1428
NC_017205.1,193355,1428
NC_017211.1,193355,1428
NC_017206.1,193355,1428
NC_017207.1,193355,1428
NC_017212.1,193355,1428
NC_017201.1,190515,1428
NC_017199.1,190515,1428
NC_020240.1,338755,1428
NC_020250.1,338755,1428
NC_020243.1,338755,1428
NC_020249.1,338755,1428
NC_020239.1,338755,1428
NC_020241.1,338755,1428
NC_020242.1,338755,1428
NC_020393.1,341665,1428
NC_020391.1,341665,1428
NC_020379.1,341665,1428
NC_020380.1,341665,1428
NC_020394.1,341665,1428
NC_020384.1,341665,1428
NC_020385.1,341665,1428
NC_020381.1,341665,1428
NC_020390.1,341665,1428
NC_020392.1,341665,1428
NC_020382.1,341665,1428
NC_020377.1,341665,1428
NC_020383.1,341665,1428
NC_020378.1,341665,1428
NC_008598.1,15065,1428
NC_020124.1,497525,1428
NC_022874.1,497525,1428
NC_022875.1,497525,1428
NC_022876.1,497525,1428
NC_022877.1,497525,1428
NC_022882.1,497525,1428
NC_022782.1,496285,155322
NC_022783.1,496285,155322
NC_010180.1,18825,1405
NC_010181.1,18825,1405
NC_010182.1,18825,1405
NC_010183.1,18825,1405
NC_019100.1,210915,97084
NC_006873.1,25985,817
NC_006297.1,9925,817
NC_015165.1,190575,376805
NC_015168.1,190575,376805
NC_015166.1,190575,376805
NC_004703.1,11065,818
NC_012847.1,22725,33045
NC_010160.1,196435,85701
NC_010580.1,19845,533
NC_010578.1,19845,533
NC_004252.1,8945,216816
NC_004253.1,8945,216816
NC_004943.1,7525,216816
NC_015053.1,196575,216816
NC_015066.1,196575,216816
NC_017220.1,219455,216816
NC_017222.1,219455,216816
NC_017925.1,262715,1186051
NC_020196.1,334405,367806
NC_015679.1,22605,624186
NC_016598.1,236405,164514
NC_016150.1,233435,39768
NC_022551.1,471965,1316444
NC_013419.1,93165,367488
NC_018830.1,317935,519
NC_017229.1,222835,29518
NC_017230.1,222835,29518
NC_017224.1,222835,29518
NC_017225.1,222835,29518
NC_017226.1,222835,29518
NC_017227.1,222835,29518
NC_017231.1,222835,29518
NC_017228.1,222835,29518
NC_017232.1,222835,29518
NC_017239.1,222835,29518
NC_017233.1,222835,29518
NC_017234.1,222835,29518
NC_017235.1,222835,29518
NC_017236.1,222835,29518
NC_017240.1,222835,29518
NC_017237.1,222835,29518
NC_017241.1,222835,29518
NC_001903.1,NA,NA
NC_000948.1,NA,NA
NC_000949.1,NA,NA
NC_000950.1,NA,NA
NC_000951.1,NA,NA
NC_000952.1,NA,NA
NC_000953.1,NA,NA
NC_000954.1,NA,NA
NC_001904.1,NA,NA
NC_001849.2,8685,139
NC_000955.2,8685,139
NC_001850.1,NA,NA
NC_001851.2,8685,139
NC_001852.1,NA,NA
NC_001853.1,NA,NA
NC_001854.1,NA,NA
NC_001855.1,NA,NA
NC_001856.1,NA,NA
NC_000957.1,NA,NA
NC_001857.2,8685,139
NC_000956.1,NA,NA
NC_017395.1,166655,139
NC_017394.1,166655,139
NC_017428.1,166655,139
NC_017393.1,166655,139
NC_017396.1,166655,139
NC_017427.1,166655,139
NC_017425.1,166655,139
NC_017426.1,166655,139
NC_017397.1,166655,139
NC_017410.1,166655,139
NC_017409.1,166655,139
NC_017404.1,166655,139
NC_017405.1,166655,139
NC_017407.1,166655,139
NC_017406.1,166655,139
NC_017408.1,166655,139
NC_017412.1,166655,139
NC_017411.1,166655,139
NC_017413.1,166655,139
NC_013129.1,166655,139
NC_017401.1,166635,139
NC_017424.1,166635,139
NC_017423.1,166635,139
NC_017400.1,166635,139
NC_017398.1,166635,139
NC_017422.1,166635,139
NC_017402.1,166635,139
NC_017399.1,166635,139
NC_017417.1,166635,139
NC_017420.1,166635,139
NC_017419.1,166635,139
NC_017416.1,166635,139
NC_017415.1,166635,139
NC_017414.1,166635,139
NC_017421.1,166635,139
NC_013130.1,166635,139
NC_011724.1,21405,139
NC_011731.1,21405,139
NC_011735.1,21405,139
NC_011720.1,21405,139
NC_011736.1,21405,139
NC_011722.1,21405,139
NC_011782.1,21405,139
NC_011783.1,21405,139
NC_011780.1,21405,139
NC_011779.1,21405,139
NC_011781.1,21405,139
NC_011785.1,21405,139
NC_011778.1,21405,139
NC_011784.1,21405,139
NC_011224.1,19685,40834
NC_011226.1,19685,40834
NC_011247.1,19685,40834
NC_011257.1,19685,40834
NC_011259.1,19685,40834
NC_011261.1,19685,40834
NC_011265.1,19685,40834
NC_011245.1,19685,40834
NC_011262.1,19685,40834
NC_011264.1,19685,40834
NC_011248.1,19685,40834
NC_011249.1,19685,40834
NC_011250.1,19685,40834
NC_011251.1,19685,40834
NC_011254.1,19685,40834
NC_011256.1,19685,40834
NC_017725.1,239475,29519
NC_017804.1,239475,29519
NC_011246.1,19705,44449
NC_011252.1,19705,44449
NC_011253.1,19705,44449
NC_011255.1,19705,44449
NC_011258.1,19705,44449
NC_011260.1,19705,44449
NC_011263.1,19705,44449
NC_006128.1,196215,664662
NC_006129.1,196215,664662
NC_015907.1,222305,64897
NC_015903.1,222305,64897
NC_015908.1,222305,64897
NC_015904.1,222305,64897
NC_015909.1,222305,64897
NC_015905.1,222305,64897
NC_015910.1,222305,64897
NC_015906.1,222305,64897
NC_015911.1,222305,64897
NC_015915.1,222305,64897
NC_015922.1,222305,64897
NC_015916.1,222305,64897
NC_015917.1,222305,64897
NC_015918.1,NA,NA
NC_015919.1,222305,64897
NC_015920.1,222305,64897
NC_012226.1,22105,159
NC_017242.1,223215,84377
NC_009475.1,15165,288000
NC_011878.1,90965,9
NC_017257.1,225445,9
NC_017258.1,225445,9
NC_002253.1,9605,9
NC_002252.1,9605,9
NC_004555.1,7725,9
NC_017261.1,225465,9
NC_017260.1,225465,9
NC_008385.1,203915,152480
NC_010553.1,19925,152480
NC_008545.1,203955,95486
NC_011003.1,9485,95486
NC_015382.1,194745,28095
NC_015377.1,194745,28095
NC_015378.1,194745,28095
NC_015383.1,194745,28095
NC_012723.1,NA,NA
NC_012718.1,NA,NA
NC_012720.2,22645,337
NC_012725.2,22645,337
NC_010070.1,18505,87883
NC_010802.1,10545,87883
NC_014718.1,198775,412963
NC_014723.1,198775,412963
NC_014120.1,92885,640511
NC_017923.1,262695,416344
NC_021289.1,402035,758793
NC_021295.1,402035,758793
NC_016626.1,236065,1097668
NC_016591.1,236065,1097668
NC_016592.1,236065,1097668
NC_014390.1,145035,43305
NC_014389.1,145035,43305
NC_012036.1,22325,31899
NC_012037.1,22325,31899
NC_014719.1,166695,52765
NC_014749.1,183405,477976
NC_019727.1,317435,32054
NC_019728.1,317435,32054
NC_019752.1,317435,32054
NC_022656.1,494775,195
NC_022355.1,465235,195
NC_022348.1,465235,195
NC_009796.1,NA,NA
NC_009795.1,NA,NA
NC_009713.1,17585,76517
NC_022354.1,NA,NA
NC_008790.1,15525,197
NC_008770.1,15525,197
NC_017284.1,25425,197
NC_017282.1,184205,197
NC_012040.1,19205,201
NC_013193.1,24165,327160
NC_013190.1,24165,327160
NC_013191.1,24165,327160
NC_011564.1,10645,511435
NC_011561.1,10645,511435
NC_011562.1,10645,511435
NC_011563.1,10645,511435
NC_021886.1,441555,669502
NC_013962.1,93065,401619
NC_018606.1,304455,249402
NC_022601.1,493735,147709
NC_022607.1,493735,147709
NC_022602.1,493735,147709
NC_022603.1,493735,147709
NC_022608.1,493735,147709
NC_015390.1,195575,208596
NC_010335.1,19145,366602
NC_010333.1,19145,366602
NC_008242.1,14245,266779
NC_008243.1,14245,266779
NC_008244.1,14245,266779
NC_007900.1,9945,83556
NC_002182.1,6685,83560
NC_015217.1,191925,83554
NC_017288.1,204255,83554
NC_018634.1,298535,83554
NC_018635.1,298495,83554
NC_018636.1,298435,83554
NC_018637.1,298555,83554
NC_018638.1,298455,83554
NC_018639.1,298515,83554
NC_018640.1,298475,83554
NC_019272.1,318525,813
NC_020979.1,318565,813
NC_007430.1,12125,813
NC_017438.1,226605,813
NC_023057.1,507225,813
NC_017435.1,92485,813
NC_017433.1,93005,813
NC_020947.1,318645,813
NC_020962.1,318765,813
NC_020989.1,318785,813
NC_020951.1,318845,813
NC_020952.1,318865,813
NC_021049.1,364785,813
NC_021051.1,364765,813
NC_020983.1,318985,813
NC_020984.1,318905,813
NC_020956.1,318925,813
NC_020957.1,319105,813
NC_004720.1,7605,83557
NC_017286.1,24145,83558
NC_019699.1,317125,54299
NC_019696.1,317125,54299
NC_009794.1,18045,545
NC_009793.1,18045,545
NC_013717.1,27085,67825
NC_013718.1,27085,67825
NC_013719.1,27085,67825
NC_009478.1,63485,28447
NC_009479.1,63485,28447
NC_010399.1,69225,31964
NC_010408.1,69225,31964
NC_008226.1,9205,1496
NC_001988.2,8765,1488
NC_015686.1,218855,1488
NC_015688.1,218855,1488
NC_017296.1,191905,1488
NC_009496.1,63585,1491
NC_010418.1,19545,1491
NC_010680.1,20165,1491
NC_018653.1,307125,1491
NC_010379.1,19305,1491
NC_012654.1,20345,1491
NC_012657.1,20345,1491
NC_015417.1,204565,1491
NC_015426.1,204565,1491
NC_015418.1,204565,1491
NC_015427.1,204565,1491
NC_015419.1,204565,1491
NC_017298.1,92345,1491
NC_009700.1,17065,1491
NC_009466.1,16505,1534
NC_011836.1,10265,1534
NC_021183.1,389635,1501
NC_003042.1,9685,1502
NC_020292.1,340885,36745
NC_022778.1,967115,1513
NC_004565.1,7625,1513
NC_010813.1,22905,169292
NC_020523.1,344785,1721
NC_020553.1,344785,1721
NC_004319.1,11305,152794
NC_004320.1,11305,152794
NC_009343.1,10225,1718
NC_020303.1,341345,225326
NC_003080.1,6605,38289
NC_021920.1,442645,575200
NC_011526.1,19885,777
NC_009726.1,17105,777
NC_010258.1,NA,NA
NC_010115.1,18745,777
NC_004704.2,7765,777
NC_019733.1,317495,241425
NC_019734.1,317495,241425
NC_019754.1,317495,241425
NC_019735.1,317495,241425
NC_019736.1,317495,241425
NC_019755.1,317495,241425
NC_019737.1,317495,241425
NC_019756.1,317495,241425
NC_023024.1,504545,413503
NC_023025.1,504545,413503
NC_009779.1,17665,28141
NC_009780.1,17665,28141
NC_020263.1,339015,28141
NC_020261.1,339015,28141
NC_020262.1,339015,28141
NC_013283.1,NA,NA
NC_013284.1,NA,NA
NC_013285.1,NA,NA
NC_007974.2,196015,119219
NC_007972.2,196015,119219
NC_007971.2,196015,119219
NC_015727.1,219215,106590
NC_015724.1,219215,106590
NC_019777.1,317675,379064
NC_010539.1,17845,43989
NC_010541.1,17845,43989
NC_010542.1,17845,43989
NC_010543.1,17845,43989
NC_011738.1,21825,65393
NC_011737.1,21825,65393
NC_011730.1,21825,65393
NC_011732.1,21825,65393
NC_011733.1,21825,65393
NC_011734.1,21825,65393
NC_011880.1,22045,395961
NC_011885.1,22045,395961
NC_011882.1,22045,395961
NC_014533.1,147335,497965
NC_014534.1,147335,497965
NC_014502.1,147335,497965
NC_014503.1,147335,497965
NC_014504.1,147335,497965
NC_014535.1,147335,497965
NC_011721.1,21805,41431
NC_011723.1,21805,41431
NC_011727.1,21805,41431
NC_013160.1,24045,395962
NC_013163.1,24045,395962
NC_013167.1,24045,395962
NC_013168.1,24045,395962
NC_021918.1,442595,1329899
NC_013940.1,10985,197162
NC_012527.1,20685,310783
NC_012529.1,20685,310783
NC_012528.1,20685,310783
NC_008010.2,196275,68909
NC_009939.1,196275,68909
NC_017805.1,252445,502394
NC_017791.1,252445,502394
NC_017771.1,252445,502394
NC_017792.1,252445,502394
NC_017806.1,252445,502394
NC_017793.1,252445,502394
NC_019789.1,317835,432329
NC_019790.1,317835,432329
NC_015169.1,190555,55148
NC_015162.1,190555,55148
NC_015170.1,190555,55148
NC_015163.1,190555,55148
NC_000959.1,8565,1299
NC_000958.1,8565,1299
NC_012109.1,20365,2296
NC_020305.1,341395,65555
NC_013224.1,24325,45663
NC_018026.1,266945,2358
NC_018066.1,255115,885581
NC_018067.1,255115,885581
NC_006140.1,25945,84980
NC_006139.1,25945,84980
NC_012797.1,10665,184917
NC_012795.1,10665,184917
NC_008741.1,15485,881
NC_017311.1,166115,881
NC_005863.1,195755,881
NC_009955.1,18145,215813
NC_009956.1,18145,215813
NC_009957.1,18145,215813
NC_009958.1,18145,215813
NC_009959.1,18145,215813
NC_013509.1,20865,636
NC_017318.1,146305,636
NC_020180.1,334515,548
NC_020182.1,334515,548
NC_015963.1,224675,61645
NC_015969.1,224675,61645
NC_016515.1,239975,550
NC_014107.1,25565,550
NC_014108.1,25565,550
NC_009425.1,16325,399742
NC_021492.1,410515,1166130
NC_018222.1,281195,1351
NC_018223.1,281195,1351
NC_004669.1,7785,1351
NC_004671.1,7785,1351
NC_004670.1,7785,1351
NC_017032.1,250945,1352
NC_017023.1,250945,1352
NC_017024.1,250945,1352
NC_021987.1,444405,1352
NC_021995.1,444405,1352
NC_021988.1,444405,1352
NC_021989.1,444405,1352
NC_021996.1,444405,1352
NC_021990.1,444405,1352
NC_017961.1,174395,1352
NC_017962.1,174395,1352
NC_017963.1,174395,1352
NC_020208.1,336405,1352
NC_015845.1,271405,1354
NC_022881.1,504125,53346
NC_022884.1,504125,53346
NC_022880.1,504125,53346
NC_022883.1,504125,53346
NC_022879.1,504125,53346
NC_013972.1,27205,552
NC_013973.1,27205,552
NC_013957.1,91565,552
NC_014304.1,196615,182337
NC_014305.1,196615,182337
NC_013264.1,27265,79967
NC_013265.1,27265,79967
NC_013954.1,27265,79967
NC_013263.1,27265,79967
NC_017442.1,165815,215689
NC_017446.1,165815,215689
NC_017443.1,165815,215689
NC_017447.1,165815,215689
NC_017444.1,165815,215689
NC_010695.1,26185,338565
NC_010696.1,26185,338565
NC_010699.1,26185,338565
NC_010693.1,26185,338565
NC_010697.1,26185,338565
NC_011602.1,26545,562
NC_011603.1,26545,562
NC_017627.1,27125,562
NC_017629.1,148365,562
NC_009837.1,14845,562
NC_009838.1,14845,562
NC_009787.1,17745,562
NC_009791.1,17745,562
NC_009789.1,17745,562
NC_009788.1,17745,562
NC_009790.1,17745,562
NC_009786.1,17745,562
NC_017721.1,210475,562
NC_017723.1,210475,562
NC_017722.1,210475,562
NC_017724.1,210475,562
NC_022742.1,967155,562
NC_022743.1,967155,562
NC_022741.1,967155,562
NC_022661.1,493755,562
NC_022649.1,493755,562
NC_022662.1,493755,562
NC_022650.1,493755,562
NC_022651.1,493755,562
NC_016904.1,147855,562
NC_016903.1,147855,562
NC_017661.1,258025,562
NC_013354.1,10745,562
NC_018651.1,299255,562
NC_018654.1,299255,562
NC_018652.1,299255,562
NC_018662.1,299475,562
NC_018663.1,299475,562
NC_018666.1,299455,562
NC_018659.1,299455,562
NC_018660.1,299455,562
NC_013365.1,10765,562
NC_013370.1,10765,562
NC_013366.1,10765,562
NC_013367.1,10765,562
NC_013368.1,10765,562
NC_011351.1,21125,562
NC_011350.1,21125,562
NC_002128.1,8865,562
NC_002127.1,8865,562
NC_013010.1,22225,562
NC_013369.1,91005,562
NC_013362.1,91005,562
NC_013363.1,91005,562
NC_014543.1,91005,562
NC_013942.1,25165,562
NC_017653.1,245515,562
NC_017657.1,245515,562
NC_017654.1,245515,562
NC_017658.1,245515,562
NC_017655.1,245515,562
NC_017647.1,227625,562
NC_017648.1,227625,562
NC_017649.1,227625,562
NC_017650.1,227625,562
NC_017659.1,183345,562
NC_011419.1,10385,562
NC_011413.1,10385,562
NC_011416.1,10385,562
NC_011407.1,10385,562
NC_011408.1,10385,562
NC_011411.1,10385,562
NC_013655.1,10485,562
NC_010488.1,19645,562
NC_010487.1,19645,562
NC_010486.1,19645,562
NC_010485.1,19645,562
NC_011747.1,26285,562
NC_017630.1,148605,562
NC_017645.1,212715,562
NC_017642.1,NA,NA
NC_017640.1,NA,NA
NC_017643.1,NA,NA
NC_017639.1,NA,NA
NC_007941.1,13265,562
NC_017637.1,184185,562
NC_017665.1,258145,562
NC_017636.1,184185,562
NC_017662.1,258145,562
NC_017907.1,262125,562
NC_017903.1,262125,562
NC_011743.1,26225,564
NC_010549.1,19905,332410
NC_010550.1,19905,332410
NC_010371.1,10185,1260
NC_018751.1,253275,55197
NC_010331.1,19285,28110
NC_015664.1,177615,656024
NC_015657.1,177615,656024
NC_021277.1,400875,851
NC_015461.1,209675,750
NC_022092.1,NA,NA
NC_006509.1,9785,1462
NC_012794.1,23385,471223
NC_012790.1,23385,471223
NC_014651.1,166075,581103
NC_014916.1,174795,550542
NC_009329.1,15745,33940
NC_010815.1,20385,313985
NC_007515.1,12925,28232
NC_015498.1,212335,983545
NC_019746.1,317555,1173026
NC_020051.1,317555,1173026
NC_019759.1,317555,1173026
NC_019747.1,317555,1173026
NC_011367.1,21325,33996
NC_010124.1,67045,33996
NC_010123.1,67045,33996
NC_006672.1,11685,442
NC_006673.1,11685,442
NC_006674.1,11685,442
NC_006675.1,11685,442
NC_006676.1,11685,442
NC_019397.1,311765,442
NC_013442.1,24785,2054
NC_016907.1,247715,84595
NC_018582.1,143885,337191
NC_018580.1,143885,337191
NC_018583.1,143885,337191
NC_015057.1,178975,940615
NC_015065.1,178975,940615
NC_015058.1,178975,940615
NC_015059.1,178975,940615
NC_015060.1,178975,940615
NC_006298.1,11785,731
NC_015511.1,212735,2350
NC_015512.1,212735,2350
NC_015513.1,212735,2350
NC_017669.1,284515,1570
NC_017670.1,284515,1570
NC_008230.1,9305,212
NC_017738.1,259255,138563
NC_017736.1,259275,138563
NC_017762.1,284635,213
NC_019561.1,315955,210
NC_019562.1,315955,210
NC_019564.1,317875,210
NC_019565.1,317875,210
NC_014257.1,196755,210
NC_017064.1,255955,210
NC_017369.1,270025,210
NC_017370.1,270045,210
NC_011334.1,21165,210
NC_017364.1,185205,210
NC_008087.1,13245,210
NC_017734.1,259235,210
NC_017363.1,185225,210
NC_020556.1,348885,210
NC_011499.1,21465,210
NC_014556.1,148875,210
NC_017377.1,224535,210
NC_017356.1,148915,210
NC_017380.1,224575,210
NC_017373.1,185245,210
NC_017383.1,93185,210
NC_012983.1,23785,2724
NC_015560.1,214175,639313
NC_015561.1,214175,639313
NC_014633.1,165505,167642
NC_014634.1,165505,167642
NC_014957.1,186345,128
NC_007801.1,13565,290400
NC_014621.1,164885,92945
NC_014626.1,164885,92945
NC_017386.1,223375,92945
NC_017385.1,223375,92945
NC_009806.1,17305,131568
NC_009660.1,17305,131568
NC_018107.1,NA,NA
NC_021501.1,276705,1134687
NC_011282.1,19565,573
NC_011281.1,19565,573
NC_022078.1,445405,573
NC_022083.1,445405,573
NC_017541.1,220485,573
NC_016838.1,240185,573
NC_016846.1,240185,573
NC_016839.1,240185,573
NC_016840.1,240185,573
NC_016847.1,240185,573
NC_016841.1,240185,573
NC_009649.1,16305,573
NC_009650.1,16305,573
NC_009651.1,16305,573
NC_009652.1,16305,573
NC_009653.1,16305,573
NC_006625.1,9885,573
NC_016037.1,182745,1177712
NC_016021.1,182745,1177712
NC_016028.1,182745,1177712
NC_016022.1,182745,1177712
NC_016029.1,182745,1177712
NC_016900.1,182745,1177712
NC_016030.1,182745,1177712
NC_017471.1,194115,1604
NC_017472.1,194115,1604
NC_015213.1,191545,1604
NC_015218.1,191545,1604
NC_008498.1,14465,1580
NC_008499.1,14465,1580
NC_020820.1,359625,1580
NC_020821.1,359625,1580
NC_020826.1,359625,1580
NC_020822.1,359625,1580
NC_020823.1,359625,1580
NC_020827.1,359625,1580
NC_020824.1,359625,1580
NC_020828.1,359625,1580
NC_020825.1,359625,1580
NC_016035.1,298115,1581
NC_016034.1,298115,1581
NC_018611.1,NA,NA
NC_015420.1,211375,1581
NC_015429.1,211375,1581
NC_015421.1,211375,1581
NC_017476.1,194765,1582
NC_017475.1,194785,1582
NC_021722.1,418515,1582
NC_011352.1,NA,NA
NC_020057.1,318035,1582
NC_014728.1,182835,1584
NC_017468.1,189515,1587
NC_013505.1,91405,33959
NC_012552.1,91405,33959
NC_015598.1,214785,267818
NC_015603.1,214785,267818
NC_008502.1,14525,1597
NC_022114.1,155515,1597
NC_022123.1,155515,1597
NC_021515.1,412205,1590
NC_021525.1,412205,1590
NC_021516.1,412205,1590
NC_021526.1,412205,1590
NC_021517.1,412205,1590
NC_021518.1,412205,1590
NC_021527.1,412205,1590
NC_021519.1,412205,1590
NC_021528.1,412205,1590
NC_021520.1,412205,1590
NC_021233.2,392485,1590
NC_021225.2,392485,1590
NC_021226.2,392485,1590
NC_021234.2,392485,1590
NC_021227.2,392485,1590
NC_021228.1,NA,NA
NC_014558.2,148815,1590
NC_006375.1,NA,NA
NC_006376.1,NA,NA
NC_006377.1,NA,NA
NC_021903.1,338115,1590
NC_021904.1,338115,1590
NC_021912.1,338115,1590
NC_021503.1,410995,1598
NC_021496.1,410995,1598
NC_021495.1,410995,1598
NC_021504.1,410995,1598
NC_021497.1,410995,1598
NC_021498.1,410995,1598
NC_015699.1,159455,1598
NC_015700.1,159455,1598
NC_015701.1,159455,1598
NC_015698.1,159455,1598
NC_013200.1,26525,47715
NC_017479.1,143435,1624
NC_017480.1,143435,1624
NC_017499.1,143435,1624
NC_007930.1,8925,1624
NC_006529.1,8925,1624
NC_006530.1,8925,1624
NC_015979.1,225325,1625
NC_015980.1,225325,1625
NC_017497.1,236475,1358
NC_017495.1,236475,1358
NC_017493.1,236475,1358
NC_017496.1,236475,1358
NC_008503.1,14545,1358
NC_008504.1,14545,1358
NC_008505.1,14545,1358
NC_008506.1,14545,1358
NC_008507.1,14545,1358
NC_019438.1,312685,1358
NC_019434.1,312685,1358
NC_019433.1,312685,1358
NC_019437.1,312685,1358
NC_019432.1,312685,1358
NC_019436.1,312685,1358
NC_019431.1,312685,1358
NC_019430.1,312685,1358
NC_017483.1,192705,1358
NC_017487.1,192705,1358
